Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
2017-08-27,MVT Fernando,5,TRUE,NA,6,0,0,83.33333333333334,1,B,India,Pallekele
2018-01-17,RAS Lakmal,5,TRUE,NA,9,0,0,55.55555555555556,2,B,Zimbabwe,Mirpur
2018-07-29,PADLR Sandakan,5,TRUE,NA,13,0,0,38.46153846153847,1,B,South Africa,Dambulla
2019-06-28,RAS Lakmal,5,TRUE,23,7,0,0,71.42857142857143,1,B,South Africa,Chester-le-Street
2021-07-23,A Dananjaya,5,TRUE,5,2,1,0,250,2,B,India,Colombo (RPS)
2022-01-16,C Karunaratne,5,TRUE,4,2,1,0,250,2,B,Zimbabwe,Pallekele
2022-01-18,N Pradeep,5,TRUE,3,2,1,0,250,2,B,Zimbabwe,Pallekele
1982-03-29,B Warnapura,5,FALSE,NA,22,NA,0,22.727272727272727,2,B,Pakistan,Lahore
1982-03-31,HM Goonatilleke,5,FALSE,NA,8,0,0,62.5,1,B,Pakistan,Karachi
1982-03-31,ALF de Mel,5,FALSE,NA,6,0,0,83.33333333333334,1,B,Pakistan,Karachi
1983-04-13,RL Dias,5,FALSE,9,5,0,0,100,2,B,Australia,Colombo (PSS)
1983-06-09,RL Dias,5,FALSE,NA,21,0,0,23.809523809523807,2,B,Pakistan,Swansea
1983-06-13,RJ Ratnayake,5,FALSE,NA,9,0,0,55.55555555555556,1,B,New Zealand,Bristol
1983-06-18,MAR Samarasekera,5,FALSE,NA,11,0,0,45.45454545454545,2,B,New Zealand,Derby
1984-03-03,RS Madugalle,5,FALSE,13,13,1,0,38.46153846153847,2,B,New Zealand,Colombo (SSC)
1984-04-08,RL Dias,5,FALSE,NA,27,0,0,18.51851851851852,1,B,India,Sharjah
1985-01-17,SAR Silva,5,FALSE,17,13,0,0,38.46153846153847,2,B,West Indies,Sydney
1985-01-26,SAR Silva,5,FALSE,NA,12,NA,0,41.66666666666667,1,B,West Indies,Adelaide
1985-01-28,A Ranatunga,5,FALSE,NA,15,0,0,33.33333333333333,2,B,Australia,Adelaide
1985-02-02,PA de Silva,5,FALSE,8,7,0,0,71.42857142857143,2,B,West Indies,Perth
1985-02-27,DS de Silva,5,FALSE,15,19,0,0,26.31578947368421,1,B,West Indies,Melbourne
1985-10-13,RL Dias,5,FALSE,NA,14,0,0,35.714285714285715,1,B,Pakistan,Peshawar
1986-03-02,LRD Mendis,5,FALSE,NA,10,0,0,50,1,B,Pakistan,Kandy
1986-03-30,MAR Samarasekera,5,FALSE,NA,13,1,0,38.46153846153847,2,B,Pakistan,Colombo (PSS)
1986-03-30,SD Anurasiri,5,FALSE,NA,13,1,0,38.46153846153847,2,B,Pakistan,Colombo (PSS)
1986-04-13,PA de Silva,5,FALSE,NA,9,0,0,55.55555555555556,1,B,India,Sharjah
1987-01-13,ALF de Mel,5,FALSE,NA,8,NA,0,62.5,1,B,India,Delhi
1987-10-08,RL Dias,5,FALSE,NA,21,0,0,23.809523809523807,2,B,Pakistan,Hyderabad (Sind)
1987-10-21,RJ Ratnayake,5,FALSE,NA,7,0,0,71.42857142857143,2,B,West Indies,Kanpur
1988-01-05,PA de Silva,5,FALSE,37,35,0,0,14.285714285714285,1,B,New Zealand,Sydney
1988-01-10,DSBP Kuruppu,5,FALSE,NA,13,0,0,38.46153846153847,2,B,Australia,Adelaide
1988-01-12,AP Gurusinha,5,FALSE,12,12,0,0,41.66666666666667,2,B,New Zealand,Hobart
1988-01-16,RS Madugalle,5,FALSE,9,10,0,0,50,1,B,New Zealand,Brisbane
1988-03-29,GF Labrooy,5,FALSE,NA,6,1,0,83.33333333333334,2,B,New Zealand,Sharjah
1988-11-04,A Ranatunga,5,FALSE,NA,24,0,0,20.833333333333336,1,B,India,Dhaka
1989-10-15,DSBP Kuruppu,5,FALSE,NA,23,NA,0,21.73913043478261,1,B,England,Delhi
1989-10-25,RS Mahanama,5,FALSE,NA,9,0,0,55.55555555555556,2,B,Australia,Margao
1989-10-27,A Ranatunga,5,FALSE,NA,3,0,0,166.66666666666669,2,B,Pakistan,Lucknow
1989-12-30,MAR Samarasekera,5,FALSE,12,8,1,0,62.5,1,B,Australia,Perth
1990-02-15,PA de Silva,5,FALSE,12,9,0,0,55.55555555555556,1,B,Pakistan,Hobart
1990-12-08,D Ranatunga,5,FALSE,NA,18,0,0,27.77777777777778,2,B,India,Margao
1990-12-21,A Ranatunga,5,FALSE,NA,9,0,0,55.55555555555556,2,B,Pakistan,Sharjah
1990-12-21,RJ Ratnayake,5,FALSE,NA,9,1,0,55.55555555555556,2,B,Pakistan,Sharjah
1991-01-04,RS Mahanama,5,FALSE,NA,10,0,0,50,1,B,India,Kolkata
1991-01-04,ST Jayasuriya,5,FALSE,NA,7,0,0,71.42857142857143,1,B,India,Kolkata
1992-01-10,RS Mahanama,5,FALSE,NA,17,0,0,29.411764705882355,1,B,Pakistan,Sargodha
1992-01-17,ST Jayasuriya,5,FALSE,NA,6,0,0,83.33333333333334,2,B,Pakistan,Multan
1992-01-19,GP Wickramasinghe,5,FALSE,NA,6,1,0,83.33333333333334,2,B,Pakistan,Rawalpindi
1992-02-23,AP Gurusinha,5,FALSE,9,6,0,0,83.33333333333334,2,B,Zimbabwe,New Plymouth
1992-02-25,ST Jayasuriya,5,FALSE,10,7,0,0,71.42857142857143,1,B,New Zealand,Hamilton
1992-03-02,UC Hathurusingha,5,FALSE,10,9,1,0,55.55555555555556,2,B,South Africa,Wellington
1992-03-02,RS Kalpage,5,FALSE,21,11,0,0,45.45454545454545,2,B,South Africa,Wellington
1992-03-07,AP Gurusinha,5,FALSE,30,23,1,0,21.73913043478261,1,B,Australia,Adelaide
1992-03-07,HP Tillakaratne,5,FALSE,17,13,0,0,38.46153846153847,1,B,Australia,Adelaide
1992-03-07,CPH Ramanayake,5,FALSE,12,10,0,0,50,1,B,Australia,Adelaide
1992-03-15,UC Hathurusingha,5,FALSE,32,29,0,0,17.24137931034483,1,B,Pakistan,Perth
1992-12-04,UC Hathurusingha,5,FALSE,28,24,0,0,20.833333333333336,2,B,New Zealand,Colombo (RPS)
1992-12-13,UC Hathurusingha,5,FALSE,13,11,1,0,45.45454545454545,1,B,New Zealand,Colombo (RPS)
1993-03-10,AP Gurusinha,5,FALSE,36,24,0,0,20.833333333333336,1,B,England,Colombo (RPS)
1993-07-25,HP Tillakaratne,5,FALSE,NA,9,0,0,55.55555555555556,2,B,India,Colombo (RPS)
1993-09-04,ST Jayasuriya,5,FALSE,NA,13,0,0,38.46153846153847,1,B,South Africa,Colombo (RPS)
1994-04-18,ST Jayasuriya,5,FALSE,7,7,1,0,71.42857142857143,2,B,New Zealand,Sharjah
1994-04-18,PB Dassanayake,5,FALSE,2,3,1,0,166.66666666666669,2,B,New Zealand,Sharjah
1994-08-03,AP Gurusinha,5,FALSE,NA,15,0,0,33.33333333333333,1,B,Pakistan,Colombo (RPS)
1994-08-22,PA de Silva,5,FALSE,NA,3,1,0,166.66666666666669,1,B,Pakistan,Colombo (SSC)
1995-04-09,A Ranatunga,5,FALSE,12,13,1,0,38.46153846153847,1,B,India,Sharjah
1995-10-16,ST Jayasuriya,5,FALSE,NA,3,1,0,166.66666666666669,2,B,West Indies,Sharjah
1995-12-21,RS Mahanama,5,FALSE,13,11,1,0,45.45454545454545,1,B,Australia,Sydney
1996-01-03,HP Tillakaratne,5,FALSE,40,28,0,0,17.857142857142858,2,B,West Indies,Hobart
1996-01-14,AP Gurusinha,5,FALSE,10,10,1,0,50,1,B,West Indies,Perth
1996-01-14,S Ranatunga,5,FALSE,30,22,0,0,22.727272727272727,1,B,West Indies,Perth
1996-01-14,KR Pushpakumara,5,FALSE,6,5,1,0,100,1,B,West Indies,Perth
1996-04-07,HDPK Dharmasena,5,FALSE,NA,27,0,0,18.51851851851852,2,B,Pakistan,Singapore
1996-09-03,ST Jayasuriya,5,FALSE,NA,17,0,0,29.411764705882355,2,B,Zimbabwe,Colombo (SSC)
1996-09-28,ST Jayasuriya,5,FALSE,NA,5,1,0,100,2,B,Kenya,Nairobi (Gym)
1997-05-27,RS Kaluwitharana,5,FALSE,26,10,0,0,50,1,B,Pakistan,Kolkata
1997-07-18,RS Mahanama,5,FALSE,12,8,0,0,62.5,2,B,India,Colombo (RPS)
1998-01-22,PA de Silva,5,FALSE,6,6,1,0,83.33333333333334,2,B,Zimbabwe,Colombo (SSC)
1998-01-26,MN Nawaz,5,FALSE,35,23,0,0,21.73913043478261,2,B,Zimbabwe,Colombo (SSC)
1998-04-19,UDU Chandana,5,FALSE,23,14,0,0,35.714285714285715,1,B,South Africa,Bloemfontein
1998-07-07,GP Wickramasinghe,5,FALSE,17,6,0,0,83.33333333333334,2,B,India,Colombo (RPS)
1998-08-14,DPMD Jayawardene,5,FALSE,10,15,0,0,33.33333333333333,1,B,South Africa,Nottingham
1998-10-30,PA de Silva,5,FALSE,9,9,0,0,55.55555555555556,2,B,South Africa,Dhaka
1999-01-11,WPUJC Vaas,5,FALSE,17,16,0,0,31.25,1,B,England,Brisbane
1999-01-13,RS Mahanama,5,FALSE,11,7,0,0,71.42857142857143,1,B,Australia,Sydney
1999-01-23,WPUJC Vaas,5,FALSE,12,6,0,0,83.33333333333334,2,B,England,Adelaide
1999-01-29,RS Kaluwitharana,5,FALSE,17,11,1,0,45.45454545454545,2,B,England,Perth
1999-05-19,ST Jayasuriya,5,FALSE,19,14,0,0,35.714285714285715,2,B,South Africa,Northampton
1999-05-19,RS Kaluwitharana,5,FALSE,16,10,1,0,50,2,B,South Africa,Northampton
1999-05-26,KEA Upashantha,5,FALSE,13,17,0,0,29.411764705882355,2,B,India,Taunton
1999-08-22,MS Atapattu,5,FALSE,30,11,0,0,45.45454545454545,2,B,Australia,Galle
1999-08-29,LPC Silva,5,FALSE,13,11,0,0,45.45454545454545,2,B,India,Colombo (SSC)
1999-10-18,ST Jayasuriya,5,FALSE,NA,4,1,0,125,2,B,Pakistan,Sharjah
1999-10-18,UDU Chandana,5,FALSE,NA,14,0,0,35.714285714285715,2,B,Pakistan,Sharjah
2000-02-13,SI de Saram,5,FALSE,NA,6,0,0,83.33333333333334,1,B,Pakistan,Karachi
2000-06-01,RP Arnold,5,FALSE,4,3,1,0,166.66666666666669,1,B,India,Dhaka
2000-10-08,DA Gunawardene,5,FALSE,11,8,1,0,62.5,1,B,Pakistan,Nairobi (Gym)
2000-10-25,DPMD Jayawardene,5,FALSE,NA,10,0,0,50,1,B,Zimbabwe,Sharjah
2000-12-15,RP Arnold,5,FALSE,20,12,1,0,41.66666666666667,1,B,South Africa,Gqeberha
2001-02-03,MS Atapattu,5,FALSE,28,21,0,0,23.809523809523807,2,B,New Zealand,Wellington
2001-02-11,PA de Silva,5,FALSE,8,10,1,0,50,2,B,New Zealand,Christchurch
2001-04-10,M Muralidaran,5,FALSE,NA,6,0,0,83.33333333333334,1,B,New Zealand,Sharjah
2001-04-13,HDPK Dharmasena,5,FALSE,NA,10,0,0,50,2,B,Pakistan,Sharjah
2001-04-17,MS Atapattu,5,FALSE,NA,16,1,0,31.25,2,B,New Zealand,Sharjah
2001-07-22,MS Atapattu,5,FALSE,11,6,0,0,83.33333333333334,1,B,India,Colombo (RPS)
2001-07-25,ST Jayasuriya,5,FALSE,7,5,1,0,100,2,B,New Zealand,Colombo (RPS)
2001-07-25,DA Gunawardene,5,FALSE,42,26,1,0,19.230769230769234,2,B,New Zealand,Colombo (RPS)
2001-07-28,DPMD Jayawardene,5,FALSE,13,11,0,0,45.45454545454545,1,B,India,Colombo (RPS)
2001-07-28,WPUJC Vaas,5,FALSE,21,10,0,0,50,1,B,India,Colombo (RPS)
2001-08-05,MS Atapattu,5,FALSE,20,11,1,0,45.45454545454545,1,B,India,Colombo (RPS)
2001-10-26,DA Gunawardene,5,FALSE,10,7,0,0,71.42857142857143,1,B,Zimbabwe,Sharjah
2001-12-11,DNT Zoysa,5,FALSE,8,7,0,0,71.42857142857143,2,B,West Indies,Colombo (RPS)
2001-12-19,UDU Chandana,5,FALSE,18,8,0,0,62.5,1,B,West Indies,Colombo (RPS)
2002-04-12,KC Sangakkara,5,FALSE,15,12,0,0,41.66666666666667,1,B,Pakistan,Sharjah
2002-07-11,ST Jayasuriya,5,FALSE,5,4,1,0,125,2,B,India,Bristol
2002-08-17,PA de Silva,5,FALSE,8,10,0,0,50,1,B,Pakistan,Tangier
2002-08-21,DPMD Jayawardene,5,FALSE,28,11,0,0,45.45454545454545,1,B,South Africa,Tangier
2002-11-27,RAP Nissanka,5,FALSE,30,21,1,0,23.809523809523807,1,B,South Africa,Johannesburg
2003-02-10,WPUJC Vaas,5,FALSE,6,4,0,0,125,1,B,New Zealand,Bloemfontein
2003-02-24,DPMD Jayawardene,5,FALSE,20,13,0,0,38.46153846153847,2,B,Kenya,Nairobi (Gym)
2003-02-24,KC Sangakkara,5,FALSE,17,13,0,0,38.46153846153847,2,B,Kenya,Nairobi (Gym)
2003-03-18,DPMD Jayawardene,5,FALSE,14,8,1,0,62.5,2,B,Australia,Gqeberha
2003-05-18,KS Lokuarachchi,5,FALSE,14,8,0,0,62.5,1,B,Pakistan,Dambulla
2004-02-22,WPUJC Vaas,5,FALSE,5,5,1,0,100,1,B,Australia,Dambulla
2004-04-20,DPMD Jayawardene,5,FALSE,32,21,1,0,23.809523809523807,2,B,Zimbabwe,Bulawayo
2004-07-27,WS Jayantha,5,FALSE,15,13,1,0,38.46153846153847,2,B,India,Colombo (RPS)
2004-08-20,UDU Chandana,5,FALSE,9,8,0,0,62.5,2,B,South Africa,Colombo (RPS)
2004-08-22,TM Dilshan,5,FALSE,23,21,0,0,23.809523809523807,1,B,South Africa,Colombo (RPS)
2004-08-25,DA Gunawardene,5,FALSE,16,19,1,0,26.31578947368421,2,B,South Africa,Dambulla
2004-09-17,DA Gunawardene,5,FALSE,13,16,1,0,31.25,2,B,England,Southampton
2005-11-12,LHD Dilhara,5,FALSE,3,6,1,0,83.33333333333334,1,B,India,Vadodara
2006-02-07,WPUJC Vaas,5,FALSE,7,5,0,0,100,1,B,South Africa,Hobart
2006-02-22,DPMD Jayawardene,5,FALSE,17,11,0,0,45.45454545454545,1,B,Bangladesh,Bogra
2006-06-20,RP Arnold,5,FALSE,12,8,0,0,62.5,1,B,England,The Oval
2007-03-28,MF Maharoof,5,FALSE,14,9,0,0,55.55555555555556,1,B,South Africa,Providence
2007-04-04,TM Dilshan,5,FALSE,13,6,0,0,83.33333333333334,1,B,England,North Sound
2007-05-20,SM Warnapura,5,FALSE,NA,14,1,0,35.714285714285715,2,B,Pakistan,Abu Dhabi
2008-02-15,SL Malinga,5,FALSE,15,18,1,0,27.77777777777778,2,B,Australia,Perth
2008-02-29,MDK Perera,5,FALSE,20,12,0,0,41.66666666666667,1,B,Australia,Melbourne
2008-06-25,M Muralidaran,5,FALSE,4,3,1,0,166.66666666666669,1,B,Bangladesh,Lahore
2008-06-30,LPC Silva,5,FALSE,23,14,0,0,35.714285714285715,1,B,Bangladesh,Karachi
2008-07-06,CK Kapugedera,5,FALSE,21,11,1,0,45.45454545454545,1,B,India,Karachi
2008-07-06,T Thushara,5,FALSE,15,8,0,0,62.5,1,B,India,Karachi
2008-11-30,M Muralidaran,5,FALSE,7,3,0,0,166.66666666666669,1,B,Zimbabwe,Harare
2009-01-14,KMDN Kulasekara,5,FALSE,NA,5,1,0,100,1,B,Bangladesh,Mirpur
2009-08-09,AD Mathews,5,FALSE,10,9,1,0,55.55555555555556,2,B,Pakistan,Colombo (RPS)
2009-09-12,KC Sangakkara,5,FALSE,11,14,0,0,35.714285714285715,1,B,India,Colombo (RPS)
2009-09-25,BAW Mendis,5,FALSE,17,15,0,0,33.33333333333333,1,B,England,Johannesburg
2009-12-15,ST Jayasuriya,5,FALSE,7,4,0,0,125,2,B,India,Rajkot
2009-12-18,S Randiv,5,FALSE,16,8,0,0,62.5,2,B,India,Nagpur
2010-01-10,DPMD Jayawardene,5,FALSE,16,13,1,0,38.46153846153847,1,B,India,Mirpur
2010-05-30,LPC Silva,5,FALSE,6,5,1,0,100,1,B,India,Bulawayo
2010-08-13,TM Dilshan,5,FALSE,11,9,1,0,55.55555555555556,2,B,New Zealand,Dambulla
2010-08-13,DPMD Jayawardene,5,FALSE,23,11,0,0,45.45454545454545,2,B,New Zealand,Dambulla
2010-08-16,SL Malinga,5,FALSE,16,12,1,0,41.66666666666667,1,B,India,Dambulla
2010-11-05,DPMD Jayawardene,5,FALSE,17,15,0,0,33.33333333333333,1,B,Australia,Sydney
2010-11-07,BMAJ Mendis,5,FALSE,18,11,0,0,45.45454545454545,1,B,Australia,Brisbane
2011-03-18,TT Samaraweera,5,FALSE,8,8,0,0,62.5,1,B,New Zealand,Wankhede
2011-06-28,DPMD Jayawardene,5,FALSE,17,11,0,0,45.45454545454545,2,B,England,The Oval
2011-06-28,KMDN Kulasekara,5,FALSE,11,14,0,0,35.714285714285715,2,B,England,The Oval
2011-07-01,LD Chandimal,5,FALSE,18,7,0,0,71.42857142857143,1,B,England,Leeds
2011-07-06,KMDN Kulasekara,5,FALSE,7,7,1,0,71.42857142857143,1,B,England,Nottingham
2011-08-14,BMAJ Mendis,5,FALSE,15,9,0,0,55.55555555555556,1,B,Australia,Hambantota
2011-11-11,KC Sangakkara,5,FALSE,44,24,1,0,20.833333333333336,1,B,Pakistan,Dubai (DSC)
2011-11-11,S Prasanna,5,FALSE,19,14,0,0,35.714285714285715,1,B,Pakistan,Dubai (DSC)
2011-11-14,KC Sangakkara,5,FALSE,12,13,0,0,38.46153846153847,1,B,Pakistan,Dubai (DSC)
2011-11-18,S Prasanna,5,FALSE,15,10,1,0,50,2,B,Pakistan,Dubai (DSC)
2012-02-10,WU Tharanga,5,FALSE,14,13,1,0,38.46153846153847,2,B,Australia,Perth
2012-02-14,NLTC Perera,5,FALSE,8,9,0,0,55.55555555555556,1,B,India,Adelaide
2012-02-24,MF Maharoof,5,FALSE,5,7,0,0,71.42857142857143,2,B,Australia,Hobart
2012-03-02,DPMD Jayawardene,5,FALSE,8,6,1,0,83.33333333333334,1,B,Australia,Melbourne
2012-03-02,AD Mathews,5,FALSE,10,8,0,0,62.5,1,B,Australia,Melbourne
2012-03-02,NLTC Perera,5,FALSE,10,7,0,0,71.42857142857143,1,B,Australia,Melbourne
2012-03-04,HMRKB Herath,5,FALSE,11,5,0,0,100,2,B,Australia,Brisbane
2012-03-08,LD Chandimal,5,FALSE,7,7,1,0,71.42857142857143,2,B,Australia,Adelaide
2012-03-20,DPMD Jayawardene,5,FALSE,17,12,0,0,41.66666666666667,1,B,Bangladesh,Mirpur
2012-06-07,TM Dilshan,5,FALSE,18,9,0,0,55.55555555555556,1,B,Pakistan,Pallekele
2012-11-06,DPMD Jayawardene,5,FALSE,10,6,0,0,83.33333333333334,2,B,New Zealand,Pallekele
2012-11-12,KC Sangakkara,5,FALSE,26,16,0,0,31.25,1,B,New Zealand,Hambantota
2013-01-11,DPMD Jayawardene,5,FALSE,10,9,1,0,55.55555555555556,2,B,Australia,Melbourne
2013-03-28,BMAJ Mendis,5,FALSE,4,7,1,0,71.42857142857143,1,B,Bangladesh,Pallekele
2013-06-28,BMAJ Mendis,5,FALSE,18,12,0,0,41.66666666666667,1,B,West Indies,Kingston
2013-07-11,LD Chandimal,5,FALSE,7,7,0,0,71.42857142857143,1,B,India,Port of Spain
2013-07-11,HMRKB Herath,5,FALSE,18,10,0,0,50,1,B,India,Port of Spain
2013-07-26,WU Tharanga,5,FALSE,32,23,1,0,21.73913043478261,2,B,South Africa,Pallekele
2013-12-20,NLTC Perera,5,FALSE,19,14,0,0,35.714285714285715,2,B,Pakistan,Dubai (DSC)
2013-12-25,LD Chandimal,5,FALSE,17,12,1,0,41.66666666666667,1,B,Pakistan,Abu Dhabi
2014-03-03,HDRL Thirimanne,5,FALSE,20,16,0,0,31.25,1,B,Afghanistan,Mirpur
2014-05-06,KDK Vithanage,5,FALSE,NA,5,1,0,100,1,B,Ireland,Dublin
2014-05-28,KMDN Kulasekara,5,FALSE,10,13,0,0,38.46153846153847,1,B,England,Manchester
2014-07-06,SMA Priyanjan,5,FALSE,11,8,0,0,62.5,2,B,South Africa,Colombo (RPS)
2014-11-02,S Prasanna,5,FALSE,17,13,0,0,38.46153846153847,2,B,India,Cuttack
2014-11-02,S Randiv,5,FALSE,10,8,1,0,62.5,2,B,India,Cuttack
2014-11-16,LD Chandimal,5,FALSE,41,31,0,0,16.129032258064516,1,B,India,Ranchi
2014-12-13,DPMD Jayawardene,5,FALSE,16,15,1,0,33.33333333333333,1,B,England,Pallekele
2015-01-11,FDM Karunaratne,5,FALSE,17,8,0,0,62.5,1,B,New Zealand,Christchurch
2015-01-20,FDM Karunaratne,5,FALSE,19,16,0,0,31.25,1,B,New Zealand,Nelson
2015-01-20,NLTC Perera,5,FALSE,15,6,0,0,83.33333333333334,1,B,New Zealand,Nelson
2015-01-29,LD Chandimal,5,FALSE,24,15,0,0,33.33333333333333,1,B,New Zealand,Wellington
2015-12-26,LD Chandimal,5,FALSE,23,16,0,0,31.25,1,B,New Zealand,Christchurch
2016-01-05,TM Dilshan,5,FALSE,9,4,1,0,125,2,B,New Zealand,Mount Maunganui
2016-07-02,S Prasanna,5,FALSE,22,17,0,0,29.411764705882355,2,B,England,Cardiff
2016-08-24,MDK Perera,5,FALSE,6,4,1,0,125,1,B,Australia,Colombo (RPS)
2016-08-28,MD Gunathilaka,5,FALSE,6,5,0,0,100,1,B,Australia,Dambulla
2016-08-31,LD Chandimal,5,FALSE,16,14,1,0,35.714285714285715,1,B,Australia,Dambulla
2016-09-04,MDK Perera,5,FALSE,15,7,1,0,71.42857142857143,1,B,Australia,Pallekele
2017-01-28,DS Weerakkody,5,FALSE,15,6,1,0,83.33333333333334,1,B,South Africa,Gqeberha
2017-02-04,CBRLS Kumara,5,FALSE,11,7,1,0,71.42857142857143,1,B,South Africa,Johannesburg
2017-02-07,DM de Silva,5,FALSE,18,14,0,0,35.714285714285715,2,B,South Africa,Cape Town
2017-06-03,N Pradeep,5,FALSE,15,12,1,0,41.66666666666667,2,B,South Africa,The Oval
2017-07-10,KMDN Kulasekara,5,FALSE,10,5,1,0,100,1,B,Zimbabwe,Hambantota
2017-08-20,PADLR Sandakan,5,FALSE,NA,8,0,0,62.5,1,B,India,Dambulla
2017-08-31,MVT Fernando,5,FALSE,NA,4,1,0,125,2,B,India,Colombo (RPS)
2017-10-20,S Prasanna,5,FALSE,NA,13,0,0,38.46153846153847,1,B,Pakistan,Sharjah
2017-12-13,NLTC Perera,5,FALSE,4,3,1,0,166.66666666666669,2,B,India,Mohali
2018-07-29,AD Mathews,5,FALSE,NA,8,1,0,62.5,1,B,South Africa,Dambulla
2018-07-29,RAS Lakmal,5,FALSE,NA,16,1,0,31.25,1,B,South Africa,Dambulla
2018-08-12,A Dananjaya,5,FALSE,NA,2,1,0,250,1,B,South Africa,Colombo (RPS)
2018-10-20,BKG Mendis,5,FALSE,NA,14,0,0,35.714285714285715,1,B,England,Pallekele
2020-02-22,AD Mathews,5,FALSE,NA,4,1,0,125,2,B,West Indies,Colombo (SSC)
2021-03-10,AD Mathews,5,FALSE,11,7,0,0,71.42857142857143,1,B,West Indies,North Sound
2021-05-23,PVD Chameera,5,FALSE,29,12,0,0,41.66666666666667,2,B,Bangladesh,Mirpur
2021-06-29,P Nissanka,5,FALSE,20,19,0,0,26.31578947368421,1,B,England,Chester-le-Street
2021-07-01,P Nissanka,5,FALSE,20,12,1,0,41.66666666666667,1,B,England,The Oval
1982-09-15,HM Goonatilleke,4,TRUE,NA,8,NA,0,50,1,B,India,Delhi
1985-01-08,RJ Ratnayake,4,TRUE,5,2,1,0,200,1,B,Australia,Sydney
1986-03-11,SD Anurasiri,4,TRUE,NA,12,NA,0,33.33333333333333,1,B,Pakistan,Colombo (SSC)
1990-02-10,RS Mahanama,4,TRUE,8,4,0,0,100,1,B,Pakistan,Brisbane
1990-12-31,GF Labrooy,4,TRUE,NA,3,NA,0,133.33333333333331,1,B,Bangladesh,Kolkata
1992-03-02,CPH Ramanayake,4,TRUE,3,2,1,0,200,2,B,South Africa,Wellington
1992-03-07,SD Anurasiri,4,TRUE,6,4,0,0,100,1,B,Australia,Adelaide
1993-08-14,CPH Ramanayake,4,TRUE,8,4,0,0,100,2,B,India,Moratuwa
1993-11-09,M Muralidaran,4,TRUE,NA,9,0,0,44.44444444444444,2,B,West Indies,Wankhede
1993-11-15,RS Kaluwitharana,4,TRUE,9,6,0,0,66.66666666666666,1,B,Zimbabwe,Patna
1993-12-01,ST Jayasuriya,4,TRUE,32,25,0,0,16,2,B,West Indies,Colombo (PSS)
1994-12-08,RS Kalpage,4,TRUE,7,4,0,0,100,1,B,New Zealand,Bloemfontein
1995-12-21,GP Wickramasinghe,4,TRUE,8,3,0,0,133.33333333333331,1,B,Australia,Sydney
1996-03-13,GP Wickramasinghe,4,TRUE,10,9,0,0,44.44444444444444,1,B,India,Kolkata
1996-10-01,KSC de Silva,4,TRUE,2,3,1,0,133.33333333333331,2,B,South Africa,Nairobi (Club)
1997-04-04,M Muralidaran,4,TRUE,NA,4,0,0,100,1,B,Pakistan,Sharjah
1997-05-17,RS Mahanama,4,TRUE,6,6,1,0,66.66666666666666,2,B,India,Wankhede
1997-08-20,UDU Chandana,4,TRUE,15,14,0,0,28.57142857142857,2,B,India,Colombo (RPS)
1999-10-13,GP Wickramasinghe,4,TRUE,NA,6,0,0,66.66666666666666,1,B,West Indies,Sharjah
2001-07-31,WPUJC Vaas,4,TRUE,5,4,0,0,100,1,B,New Zealand,Colombo (SSC)
2002-04-17,UDU Chandana,4,TRUE,19,8,0,0,50,2,B,Pakistan,Sharjah
2002-06-30,TCB Fernando,4,TRUE,12,6,0,0,66.66666666666666,1,B,India,The Oval
2002-07-11,WPUJC Vaas,4,TRUE,21,6,0,0,66.66666666666666,2,B,India,Bristol
2002-08-07,UDU Chandana,4,TRUE,5,2,0,0,200,1,B,Bangladesh,Colombo (RPS)
2002-08-19,RP Arnold,4,TRUE,NA,3,1,0,133.33333333333331,2,B,South Africa,Tangier
2003-02-10,M Muralidaran,4,TRUE,7,6,0,0,66.66666666666666,1,B,New Zealand,Bloemfontein
2003-02-19,KC Sangakkara,4,TRUE,6,4,1,0,100,2,B,Canada,Paarl
2004-08-01,M Muralidaran,4,TRUE,7,5,0,0,80,1,B,India,Colombo (RPS)
2004-10-06,KS Lokuarachchi,4,TRUE,NA,4,0,0,100,1,B,Pakistan,Karachi
2004-12-26,KMDN Kulasekara,4,TRUE,18,16,0,0,25,1,B,New Zealand,Auckland
2005-11-09,CRD Fernando,4,TRUE,10,9,0,0,44.44444444444444,1,B,India,Rajkot
2005-11-12,UDU Chandana,4,TRUE,10,7,0,0,57.14285714285714,1,B,India,Vadodara
2006-01-06,CRD Fernando,4,TRUE,15,8,0,0,50,2,B,New Zealand,Wellington
2006-02-22,PDRL Perera,4,TRUE,8,4,0,0,100,1,B,Bangladesh,Bogra
2006-10-17,CRD Fernando,4,TRUE,9,7,0,0,57.14285714285714,1,B,Pakistan,Jaipur
2007-02-11,KMDN Kulasekara,4,TRUE,4,4,0,0,100,1,B,India,Rajkot
2007-04-01,RP Arnold,4,TRUE,15,4,0,0,100,1,B,West Indies,Providence
2008-04-12,DPMD Jayawardene,4,TRUE,NA,5,0,0,80,1,B,West Indies,Port of Spain
2008-06-29,WPUJC Vaas,4,TRUE,8,3,0,0,133.33333333333331,1,B,Pakistan,Karachi
2009-07-30,SL Malinga,4,TRUE,3,3,0,0,133.33333333333331,1,B,Pakistan,Dambulla
2010-01-04,LPC Silva,4,TRUE,11,7,0,0,57.14285714285714,2,B,Bangladesh,Mirpur
